username,poster_id,gender,time,content
hi文艺楠轻年,5386610490,f,2017-04-08,好神奇，居然能对上
hi文艺楠轻年,5386610490,f,2017-04-08,真相只有一个，受害最大的终究还是普通民众
hi文艺楠轻年,5386610490,f,2017-04-07,一起守护达康书记的GDP
hi文艺楠轻年,5386610490,f,2017-04-07,都是武林外传
hi文艺楠轻年,5386610490,f,2017-04-06,最近好喜欢英文歌呀[抱抱_旧]//: 感觉颜值好高
hi文艺楠轻年,5386610490,f,2017-04-06,哈哈哈机智的狗狗🐶 
hi文艺楠轻年,5386610490,f,2017-04-05,耶和华是智慧的开端，认识至圣者便为聪明
hi文艺楠轻年,5386610490,f,2017-04-05,女王的教室
hi文艺楠轻年,5386610490,f,2017-04-05,奶奶👵 好调皮
hi文艺楠轻年,5386610490,f,2017-04-05,好的👌
hi文艺楠轻年,5386610490,f,2017-04-04,育良书记心机好深
hi文艺楠轻年,5386610490,f,2017-04-03,这哈士奇成精了都唱上啦
hi文艺楠轻年,5386610490,f,2017-04-03,娃娃都被你抓走啦
hi文艺楠轻年,5386610490,f,2017-04-03,dream  it  possible
hi文艺楠轻年,5386610490,f,2017-04-03,//:冰箱里，床上，一整面墙满满的都是人民币￥看的眼睛都直了👀再加上最后五种人工点钞，大写的服
hi文艺楠轻年,5386610490,f,2017-04-03,老戏骨就是牛🐮 可惜两集就领盒饭啦
hi文艺楠轻年,5386610490,f,2017-04-03,哈哈哈红皇后
hi文艺楠轻年,5386610490,f,2017-03-27,寻找答案
hi文艺楠轻年,5386610490,f,2017-03-27,只能感慨中国饮食文化博大精深，还是没看懂电影的寓意
hi文艺楠轻年,5386610490,f,2017-03-16,昨天看到一大哥，淡定的骑着一辆车胎瘪瘪的单车
hi文艺楠轻年,5386610490,f,2017-03-16,可以很远，也可以很近
hi文艺楠轻年,5386610490,f,2017-03-16,近视眼//: 
hi文艺楠轻年,5386610490,f,2017-03-10,哇，，这个好棒啊
hi文艺楠轻年,5386610490,f,2017-03-10,这是我夏天在家时的发型，妈妈亲切的称我为元芳
hi文艺楠轻年,5386610490,f,2017-03-10,为什么这几天总是刷到这个电影
hi文艺楠轻年,5386610490,f,2017-03-09,还是略有点儿心酸，没笑出来 //: 这段差点笑死 //:《欢乐好声音》是部佳作，可惜就是选的萝莉主角是大象，不够可爱。
hi文艺楠轻年,5386610490,f,2017-03-03,啊哈哈哈哈~啊哈哈哈哈都太机智，服了
hi文艺楠轻年,5386610490,f,2017-03-03,hiahiahia想看阿离的，咋没有阿离呢[抱抱_旧][抱抱_旧]
hi文艺楠轻年,5386610490,f,2017-03-03,好美 
hi文艺楠轻年,5386610490,f,2017-03-03,好长，收了
hi文艺楠轻年,5386610490,f,2017-03-03,金樽清酒斗十千   玉盘珍羞直万钱
hi文艺楠轻年,5386610490,f,2017-03-03,独立成长 互相成全
hi文艺楠轻年,5386610490,f,2017-03-02,啊，我的童年，还有编手链儿，都快忘记了
hi文艺楠轻年,5386610490,f,2017-02-28,支持
hi文艺楠轻年,5386610490,f,2017-02-28,越看越觉得像点什么[书呆子]
hi文艺楠轻年,5386610490,f,2017-02-27,为了小董，我要看向往的生活[抱抱_旧]
hi文艺楠轻年,5386610490,f,2017-02-24,我就说的这个定格有点像撒贝宁的嘛
hi文艺楠轻年,5386610490,f,2017-02-24,我觉着一回家看到这一幕会被吓傻的[睡@]蓝蓝徐Cheney
hi文艺楠轻年,5386610490,f,2017-02-23, 
hi文艺楠轻年,5386610490,f,2017-02-23,前苏联核泄漏几十年过去了还是恐怖的鬼城
hi文艺楠轻年,5386610490,f,2017-02-23,收！
hi文艺楠轻年,5386610490,f,2017-02-23,拍成电影了呀，期待
hi文艺楠轻年,5386610490,f,2017-02-23,有思想有情怀，好久没有读到感动自己的东西了
hi文艺楠轻年,5386610490,f,2017-02-23,颜色深，拿着沉的
hi文艺楠轻年,5386610490,f,2017-02-23,哇哦，，，每一套都好喜欢 
hi文艺楠轻年,5386610490,f,2017-02-22,只可远观
hi文艺楠轻年,5386610490,f,2017-02-22,“彼得·潘综合征”，“特点比如：1、他们成年了；2、他们的心理仍然停留在儿童状态；3、情绪化、任性；4、依赖他人，不愿独立；5、逃避责任。总之是一种成年后仍然行事幼稚、浅薄，从内心底抗拒长大的异常行为模式。”原来还有个学名
hi文艺楠轻年,5386610490,f,2017-02-21,成绩分享错了人就成了嘚瑟
hi文艺楠轻年,5386610490,f,2017-02-18,先从白兔糖开始，我的周末开始了
hi文艺楠轻年,5386610490,f,2017-02-18,因为他是好诗人，注定成不了好帝王//:是的
hi文艺楠轻年,5386610490,f,2017-02-18,同样的道理很多情况都适用//:你朋友圈里的合照，只有你美吧 
hi文艺楠轻年,5386610490,f,2017-02-18,米菲没有爸爸了
hi文艺楠轻年,5386610490,f,2017-02-18,真好~诗情画意，可以自己做个结婚证盖个章嘛
hi文艺楠轻年,5386610490,f,2017-02-18,光阴不复，青春不在
hi文艺楠轻年,5386610490,f,2017-02-18,哈哈哈，太惊险了，差点同归于尽
hi文艺楠轻年,5386610490,f,2017-02-17,一是人的历史，二是历史中的人
hi文艺楠轻年,5386610490,f,2017-02-16,微醺，你很有想法，开心就好
hi文艺楠轻年,5386610490,f,2017-02-16,哈哈哈，都是艺术家不过把厨房点着的还真心不少呢
hi文艺楠轻年,5386610490,f,2017-02-16,去年的谣传果然是真的，要有很长一段时间看不到他了，期待华丽回归[ali加油][ali加油][ali加油]
hi文艺楠轻年,5386610490,f,2017-02-16,哇哦，，，真棒
hi文艺楠轻年,5386610490,f,2017-02-16,蓝蓝，快来看 
hi文艺楠轻年,5386610490,f,2017-02-15,妈呀，全中呀
hi文艺楠轻年,5386610490,f,2017-02-15,有兴趣
hi文艺楠轻年,5386610490,f,2017-02-15,好有才的爸爸，相似的画风
hi文艺楠轻年,5386610490,f,2017-02-10,妈呀，，这人也是没谁了
hi文艺楠轻年,5386610490,f,2017-02-10, 哥哥的小宠物
hi文艺楠轻年,5386610490,f,2017-02-10,哈哈哈哈，金福珠这个简直不能再经典
hi文艺楠轻年,5386610490,f,2017-02-10,老白，收着！还可以这样做 //: 
hi文艺楠轻年,5386610490,f,2017-02-09, //: 
hi文艺楠轻年,5386610490,f,2017-02-08,估计交警当时吓傻了都
hi文艺楠轻年,5386610490,f,2016-11-25,我刚刚领到了 送出的5元通用电影代金券，福利分享给你们，关注微博电影福利领不停。 
hi文艺楠轻年,5386610490,f,2016-11-09,这屁股翘的给满分
hi文艺楠轻年,5386610490,f,2016-11-09,啊哈哈哈终于出结果啦//:  “川普赢定了，我愿意跟任何人赌钱他赢”，从一开始就坚信川普会赢的华人助选团长天天也赢了。
hi文艺楠轻年,5386610490,f,2016-11-08,我们的节日，今天并没有坚守在岗位第一线
hi文艺楠轻年,5386610490,f,2016-11-08,丧尸舞，妈呀，男评委要吓屎了
hi文艺楠轻年,5386610490,f,2016-11-04, 哈哈哈哈都是套路呀
hi文艺楠轻年,5386610490,f,2016-10-18,都是套路呀
hi文艺楠轻年,5386610490,f,2016-10-17,身心健全到的不健全的人大有人在，真的好暖心，一辈子只为一件事儿
hi文艺楠轻年,5386610490,f,2016-10-17,我饿啦，，蓝蓝徐 
hi文艺楠轻年,5386610490,f,2016-10-17,妈呀，日本宅男的世界真是炒鸡恐怖，这澡还敢洗也是没谁了
hi文艺楠轻年,5386610490,f,2016-10-17,介个发音很标准
hi文艺楠轻年,5386610490,f,2016-10-09,我的天哪终于定档了
hi文艺楠轻年,5386610490,f,2016-10-09, //: 
hi文艺楠轻年,5386610490,f,2016-09-30,太阴柔辣眼睛 
hi文艺楠轻年,5386610490,f,2016-09-28,这个好棒，不过徐的感觉不太好呢，文字和图都不太美尤其是文字 //: //:
hi文艺楠轻年,5386610490,f,2016-09-19,只想知道咋整才不会泛黄
hi文艺楠轻年,5386610490,f,2016-09-19, 
hi文艺楠轻年,5386610490,f,2016-09-19,太麻烦啦
hi文艺楠轻年,5386610490,f,2016-09-18,随爸爸喝酒上脸～所以滴酒不沾，红酒也不行
hi文艺楠轻年,5386610490,f,2016-09-16,这才几分钟～微博就这个样子了，已爆  
hi文艺楠轻年,5386610490,f,2016-09-16,大半夜的什么鬼～让宝宝缓缓
hi文艺楠轻年,5386610490,f,2016-09-14,哈哈，，我怎么想起大鱼海棠里边的海棠呢
hi文艺楠轻年,5386610490,f,2016-09-13,我要看完整版
hi文艺楠轻年,5386610490,f,2016-09-13,爱吃鱼的我决心试试呢
hi文艺楠轻年,5386610490,f,2016-09-12,憋得我好难受
hi文艺楠轻年,5386610490,f,2016-09-06,是这么回事儿～一方面用自己所谓的江湖规矩限制徒弟得发展～另一方面又用现代娱乐化手段各种圈钱～这算盘打得咯咯响
hi文艺楠轻年,5386610490,f,2016-09-06,第一次听到司徒雷登的名字是在古代舆论与监督课上，然后知道他是现在北大前身燕京大学的校长～后来知道他是基督徒是宣教士，今年夏天在燕园住了两天，更了解了他的故事『司徒雷登和燕京大学』 
hi文艺楠轻年,5386610490,f,2016-09-03,万能的小明气哭老师的节奏嘛
hi文艺楠轻年,5386610490,f,2016-09-02,用电脑刷微博一下午都是这样的状态～好吧！我放弃  
hi文艺楠轻年,5386610490,f,2016-09-02,哦买噶等，，居然没猜出结局
hi文艺楠轻年,5386610490,f,2016-09-01,同寝的姑娘说“我发现处女座颜值都蛮高的除了咱俩”哇，，一股清流，好开心 
hi文艺楠轻年,5386610490,f,2016-09-01,小董小董，，好棒好棒
hi文艺楠轻年,5386610490,f,2016-08-31,有道理，，就喜欢这万恶的money
hi文艺楠轻年,5386610490,f,2016-08-30,哇哈哈哈，，蓝蓝这绝对说的是你呀
hi文艺楠轻年,5386610490,f,2016-08-29,啊哈哈。。啊哈哈哈，，真是太人性化了，充分考虑到了鸡的感受
hi文艺楠轻年,5386610490,f,2016-08-25,qichongrengebushi kill me heal me dejuqingma
hi文艺楠轻年,5386610490,f,2016-08-25,我觉着这个不太好，，你试试
hi文艺楠轻年,5386610490,f,2016-08-24,蓝蓝这是你的真实写照吧，打败了所有人
hi文艺楠轻年,5386610490,f,2016-08-23,这算啥。。看到三九胃泰的广告的时候差点笑喷，为了打广告也是蛮拼的
hi文艺楠轻年,5386610490,f,2016-08-23,当陆雪琪遇到邱莹莹，，好演技
hi文艺楠轻年,5386610490,f,2016-08-23,哇哦，，雪碧！我的最爱好棒好棒//: 能不能好好喝雪碧。
hi文艺楠轻年,5386610490,f,2016-08-23, ]
hi文艺楠轻年,5386610490,f,2016-08-22,啊哈哈，，穿着铠甲的机器人
hi文艺楠轻年,5386610490,f,2016-08-22,正好是我此刻的心情
hi文艺楠轻年,5386610490,f,2016-08-18,这广告满分，比买家秀卖家秀神奇多了
hi文艺楠轻年,5386610490,f,2016-08-18, 你的最爱//: 花样狗粮汪汪汪~！
hi文艺楠轻年,5386610490,f,2016-08-18,啊，，昨天正好在BBC上见到这条新闻了，当时好像还不是头条呢，应该截屏的
hi文艺楠轻年,5386610490,f,2016-08-18, 
hi文艺楠轻年,5386610490,f,2016-08-18,马龙马龙声音再阳刚一点就完美了
hi文艺楠轻年,5386610490,f,2016-08-17,老梁还是那个老梁，转了
hi文艺楠轻年,5386610490,f,2016-08-12,又是这样～每天的看点已经不是奖牌的数量～而是多少中国队员黑出领奖台，一次次申述被驳回～难道就只能让队员默默掉眼泪吗
hi文艺楠轻年,5386610490,f,2016-08-12,都在刷张继科～可是我更爱马龙～哈哈  
hi文艺楠轻年,5386610490,f,2016-08-11,原来我是这样的单C快要爆表那种#遮遮遮#  
hi文艺楠轻年,5386610490,f,2016-08-11,哭着也要打，真是个乒乓球小公举，从小到大一直没变，打球的姿势也没变//: 甜甜甜的爱酱
hi文艺楠轻年,5386610490,f,2016-08-11,老白，，给爸爸瞅瞅找点灵感啥的[江南style][江南style] //: 
hi文艺楠轻年,5386610490,f,2016-08-11,从小到大一直这么萌，还想捏捏脸
hi文艺楠轻年,5386610490,f,2016-08-11,试试吧，，咱俩应该可以的
hi文艺楠轻年,5386610490,f,2016-08-09,快看看甜馨儿他爹又犯病了 
hi文艺楠轻年,5386610490,f,2016-08-09,本来还好奇谁来着，想着有视频或大图仔细瞅瞅呢，现在晓得了，体育界的清流啊真是与泥石流和清流有着剪不断理还乱的关系
hi文艺楠轻年,5386610490,f,2016-08-09,中国今年在一开始就受到各种不公正待遇往大了说他们是代表国家往小了说那都是他们的梦想啊多少青春和汗水不就是为了最后一搏，可是裁判一声令下什么都没了，多少委屈都写在泪里，好心疼你们啊，有苦不能说，只能哽咽着让自己更加努力，可是你们已经够用力了//: “裁判偷走了我的梦想”
hi文艺楠轻年,5386610490,f,2016-08-09,是吧，，连出场方式也这么同步，媒体也有意无意的把他们放在一起，在一起吧，这大七夕的//:  哎呀妈呀 //:看了好几遍 //:在T台走秀似的//: 霸气！
hi文艺楠轻年,5386610490,f,2016-08-09,想起摸摸头，感觉大白杨洪荒少女挺配的嘛
hi文艺楠轻年,5386610490,f,2016-08-09,真是醉醉的了，不只是体操，好多项目也是状况连连，让人很是揪心那，，更多问题不是自己的失误，不公平待遇真是蛮多的，感觉中国队员夺金真是太不容易了，大写的心疼
hi文艺楠轻年,5386610490,f,2016-08-09,没有熬夜观直播，结果还是和日本队的较量，无缘摘金，队长还是很棒[加油啊]
hi文艺楠轻年,5386610490,f,2016-08-09,200米自由泳夺金，真棒，用实力为自己也为祖国大争一口气，打脸某某[炸鸡和啤酒]
hi文艺楠轻年,5386610490,f,2016-08-08,原来亮点在后面，疯一样的女子
hi文艺楠轻年,5386610490,f,2016-08-08,真棒，，，激动得眼泪都快出来了，真是有梦想有追求的传奇女子
hi文艺楠轻年,5386610490,f,2016-08-08,每届必看的跳水今年错过了，这么精彩补上
hi文艺楠轻年,5386610490,f,2016-08-08,一不小心就虐了一把，话说男朋友好帅
hi文艺楠轻年,5386610490,f,2016-08-08,哎，，，真是各种状况各种不顺啊啊，加油吧
hi文艺楠轻年,5386610490,f,2016-08-03,差点儿觉得有道理了
hi文艺楠轻年,5386610490,f,2016-08-02,因为台风～广东频道放假了，没有稿子签了～我们也解放了，不过还是祝愿广东赶快雨过天晴  
hi文艺楠轻年,5386610490,f,2016-08-01,刚才看到这么美味的肉肉一定口水直流，现在饿过劲了呀，重点是马上就要下班了
hi文艺楠轻年,5386610490,f,2016-08-01,第一个好帅有没有 
hi文艺楠轻年,5386610490,f,2016-08-01,武陵人捕鱼为业，缘溪行，忘路之远近//: 大赞
hi文艺楠轻年,5386610490,f,2016-08-01,山河故人一部以山西汾阳为地理背景的影片，感受着相似的方言，思考着导演抛出的很多问题，自由，花甲之年的晋生说，在中国枪支不能私有，但在澳洲可以，可是又能怎样呢，连个敌人都没有，这就是所谓的自由吗？影片的讲述方式像纪录片一样，很平淡，但是有大家风范，家国相互映衬，前后的呼应很耐人寻味 
hi文艺楠轻年,5386610490,f,2016-07-31,终于看到了青春派，一样的高考，不一样的青春，亲情，友情，爱情五味杂陈，有成长的辛酸和眼泪，也有成长的收获和感悟，这才是我们的高三，小董加油  
hi文艺楠轻年,5386610490,f,2016-07-29,妈呀，，太会玩儿了，我都要//: 必须最后一个
hi文艺楠轻年,5386610490,f,2016-07-29,我的天哪，，乐得宝宝肚子疼，发现他身边的人都不得善终啊，，，老厉害了
hi文艺楠轻年,5386610490,f,2016-07-28,喜欢渤哥，幽默风趣，聪明睿智，不急不躁，很踏实的一人
hi文艺楠轻年,5386610490,f,2016-07-28,有道理
hi文艺楠轻年,5386610490,f,2016-07-28,是不是还可以呀。。没那么破
hi文艺楠轻年,5386610490,f,2016-07-28,刚才我看着发出来的照片还可以呀，怎么会这么破//
hi文艺楠轻年,5386610490,f,2016-07-28,不去动物园了，不去了不去了，再也不会去了
hi文艺楠轻年,5386610490,f,2016-07-27,"亲耐的小sister,终于又发现了他，，赶紧好好瞅瞅"
hi文艺楠轻年,5386610490,f,2016-07-26,公主病？什么鬼 你说是不是吧，而且你居然垫底
hi文艺楠轻年,5386610490,f,2016-07-25,外国人的脑洞真是很奇怪，伪装成鸡跟鸡身上的气味有什么关系，况且鸡能是啥味儿，鸡粪味儿，，，，，
hi文艺楠轻年,5386610490,f,2016-07-25,哈哈，高级黑呀，神奇的上帝之手，全程高能
hi文艺楠轻年,5386610490,f,2016-07-25,老公和老妈的区别
hi文艺楠轻年,5386610490,f,2016-07-22,《解忧杂货店》《月亮与六便士》
hi文艺楠轻年,5386610490,f,2016-07-22,《超时空救兵》，恩，不错，抑郁的时候疗疗伤
hi文艺楠轻年,5386610490,f,2016-07-22,啊，，这个呀，有时间瞅瞅
hi文艺楠轻年,5386610490,f,2016-07-22,雨停了～太阳出来了～可是并不开心  
hi文艺楠轻年,5386610490,f,2016-06-10,颜王变阎王 
hi文艺楠轻年,5386610490,f,2016-06-05,帅雷雷走哪儿都是这么简单粗暴一个字儿“抢” 
hi文艺楠轻年,5386610490,f,2016-06-04,这个才应该是红皇后的妹妹呢 
hi文艺楠轻年,5386610490,f,2016-06-02,每一个国家终将要正视历史而不是一味地篡改和回避
hi文艺楠轻年,5386610490,f,2016-06-02,惟愿生活在童话里，不是没有眼泪，而是善良真诚懂得爱 
hi文艺楠轻年,5386610490,f,2016-06-01,七色光七色光太阳的光彩，我们带着七彩梦走向未来～～ 
hi文艺楠轻年,5386610490,f,2016-04-15, 我这么好还跟我绝交
hi文艺楠轻年,5386610490,f,2016-03-20, 感觉如何[芒果萌萌哒]
hi文艺楠轻年,5386610490,f,2016-02-29,一样的救赎～不一样的情怀无声的表达，真的很棒
hi文艺楠轻年,5386610490,f,2016-01-19,  诶呀妈呀～太欢乐了
hi文艺楠轻年,5386610490,f,2016-01-15,转发微博
hi文艺楠轻年,5386610490,f,2015-12-12,
hi文艺楠轻年,5386610490,f,2015-11-08,提前送给你啦
hi文艺楠轻年,5386610490,f,2015-11-08,先祝自己节日快乐～没准以后真是记者了呢『记者节 | 看记者这样“抢”新闻』 
hi文艺楠轻年,5386610490,f,2015-10-19,课也结了～试也考完了，真是欲哭无泪呀 
hi文艺楠轻年,5386610490,f,2015-10-07,都不容易呀～～
hi文艺楠轻年,5386610490,f,2015-10-07,你们城里人～真会玩儿  
hi文艺楠轻年,5386610490,f,2015-09-25,“你们中秋回家吗？”摇摇头， “周一周二有课吗？”“有” “哦～对了，是我的课吧！那大家买块月饼吃吧！” 
hi文艺楠轻年,5386610490,f,2015-09-24,没想到在学校图书馆竟偶然看到了它 
hi文艺楠轻年,5386610490,f,2015-09-16,大学以来第一次在学校过生日，祝自己节日快乐这样的年纪平平淡淡最好[夏天公主] 
hi文艺楠轻年,5386610490,f,2015-09-11,弟弟看到会很激动吧
hi文艺楠轻年,5386610490,f,2015-06-12,这不是个小煤球嘛
hi文艺楠轻年,5386610490,f,2015-06-06,我分享了 的文章  
hi文艺楠轻年,5386610490,f,2015-06-06,哦～～这样子哦，我说的呢 
hi文艺楠轻年,5386610490,f,2015-06-06,那么好多人都是被困到船里了，不是事发突然，不是老年人居多～可能不会有那么多人遇难吧
hi文艺楠轻年,5386610490,f,2015-06-05,这个～～～
hi文艺楠轻年,5386610490,f,2015-06-04,爸妈，以后让我做你们的super man
hi文艺楠轻年,5386610490,f,2015-06-04,什么叫饱受质疑啊！天灾岂是人力所能挽回的！
hi文艺楠轻年,5386610490,f,2015-06-03,周六下午一定得去，难得提前通知一回，错过了方琼，这次站着也要去 
hi文艺楠轻年,5386610490,f,2015-06-01,人生就像饺子，岁月是皮儿，经历是馅儿，酸甜苦辣皆为滋味，毅力和信心正是饺子皮儿上的褶皱。人生中难免被狠狠挤一下，被开水煮一下，被人咬一下。倘若没有经历，硬装成熟，总会有露馅的时候。 
hi文艺楠轻年,5386610490,f,2015-05-28,说好的馨爷呢，啥时候变馨爹了
hi文艺楠轻年,5386610490,f,2015-05-28,处女座绝不是这样～这个墨迹
hi文艺楠轻年,5386610490,f,2015-05-28,彼此做最真实的自己，爱，不需要衡量 
hi文艺楠轻年,5386610490,f,2015-05-28,他说谎了～～为了我
hi文艺楠轻年,5386610490,f,2015-05-25,满满的正能量
hi文艺楠轻年,5386610490,f,2015-05-25,的变迁～～～的变迁～～～
hi文艺楠轻年,5386610490,f,2015-05-24,真的吗？这么奢侈 
hi文艺楠轻年,5386610490,f,2015-05-24,苍鹭苍鹭！我要天天过苍鹭 
hi文艺楠轻年,5386610490,f,2015-05-22,妈妈再也不用担心我的四级了
hi文艺楠轻年,5386610490,f,2015-05-22,我的个神啊！时隔六年 
hi文艺楠轻年,5386610490,f,2015-05-18,猜猜重点是什么 你就沉默吧 
hi文艺楠轻年,5386610490,f,2015-05-15,作为传承人，杨舞跳的很不错了！美  
hi文艺楠轻年,5386610490,f,2015-05-15, 为你们的英雄致敬吧
hi文艺楠轻年,5386610490,f,2015-05-15,轉發微博
hi文艺楠轻年,5386610490,f,2015-05-15,转了～～
hi文艺楠轻年,5386610490,f,2015-05-15,抛弃化学许多年～～
hi文艺楠轻年,5386610490,f,2015-05-15,是挺委婉的
hi文艺楠轻年,5386610490,f,2015-05-14,除了范爷，别人总觉着怪怪的
hi文艺楠轻年,5386610490,f,2015-05-11,给我一个机会嘛～～太让人着急了 
hi文艺楠轻年,5386610490,f,2015-05-10,以前是听一个安静，温暖而又略带悲伤的故事，现在只感受到了悲壮，满满的震撼，太赞了//:好赞。。
hi文艺楠轻年,5386610490,f,2015-05-05,上个厕所没带钥匙，怪我喽，奶奶个腿儿的 
hi文艺楠轻年,5386610490,f,2015-05-01,生活不是演戏，戏中的小耳朵有张漾，多少女人付出了青春最后只剩下破碎的心
hi文艺楠轻年,5386610490,f,2015-05-01,天呐！快受不了了，亏得是个女儿身[挖鼻屎] 
hi文艺楠轻年,5386610490,f,2015-05-01,真是个没有原则的人～说好的不看左耳的！感觉还不错刚开始期待着好孩子小耳朵和许弋的爱情，恨透了坏孩子黎吧啦和张濛，到最后，真的被吧啦感动了他爱的人也因为他改变了，爱她的人都得到了幸福[玫瑰] 
hi文艺楠轻年,5386610490,f,2015-04-30,我觉着也是
hi文艺楠轻年,5386610490,f,2015-04-29,我不是二十七八岁，总有一天要哭着体味这一路的心酸
hi文艺楠轻年,5386610490,f,2015-04-25,
hi文艺楠轻年,5386610490,f,2015-04-25,强烈建议字幕组注明性别吧！
hi文艺楠轻年,5386610490,f,2015-04-25,你是联通手机，10086给你打电话？你可真够傻冒的！你是猪啊猪都比你聪明，笨蛋
hi文艺楠轻年,5386610490,f,2015-04-18,这是属于我们的最绚烂的童话，如今我已长大，记忆中的旋律在心中刻画
hi文艺楠轻年,5386610490,f,2015-04-17,柳絮飞飞🍃🍃大贝尔追追💪💪追到柳絮大贝尔也飞[别烦我] 
hi文艺楠轻年,5386610490,f,2015-04-17,老大的歌 高高的山上有一个姑娘！诶呀妈呀～诶呀妈呀～是哪个姑娘呀！（    ）就是这个姑娘，整天嘻嘻哈哈看到风儿就起浪～～～（    ）就是这个姑娘！嘿！ 
hi文艺楠轻年,5386610490,f,2015-04-17,一鼓作气，再而衰，三而竭，我现在的英语大概就是这样子吧 
hi文艺楠轻年,5386610490,f,2015-04-15,看完《kill me heal me》心里很不舒服，每个人的性格里边都有多重人格吧，只不过他把每一个人格发挥到了极致，当他们渐渐离开后还是会很难过，很不舍 
hi文艺楠轻年,5386610490,f,2015-04-06,绝了，公鸡中的战（ge）斗（wang）鸡
hi文艺楠轻年,5386610490,f,2015-04-06,世界上唯一一座坐落于桥上的摩天轮 
hi文艺楠轻年,5386610490,f,2015-04-06,精辟
hi文艺楠轻年,5386610490,f,2015-04-04,山西人，河北人，东北人  
hi文艺楠轻年,5386610490,f,2015-04-04,明天就是清明节了！不要跟我说清明节快乐 
hi文艺楠轻年,5386610490,f,2015-04-01,为什么短短八个月《申报》就能取代《上海新报》，归根结底，《上海新报》只有文人的笔杆，而《申报》还有商人的头脑 
hi文艺楠轻年,5386610490,f,2015-03-31,我的附庸的附庸不是我的附庸[打哈气] 
hi文艺楠轻年,5386610490,f,2015-03-30,某省县委书记临退休前想大赚一笔，提拔了一大批行贿小官员，被某记者爆料后，向检察院提起上诉，上诉理由是刊登数字不实，属虚假新闻，应是427人行贿而非437人，只想说都折腾成这样了，还计较那五个人，十个人的有意思嘛！结果当然维持原判喽[挖鼻屎] 
hi文艺楠轻年,5386610490,f,2015-03-28,有些东西你想救都救不了，而有的东西相扑都扑不灭，就像我们的国粹-京剧，一定会有一个又一个的张火丁秉承戏比天大的理念，代代相传！ 
hi文艺楠轻年,5386610490,f,2015-03-27,“像你们这个年纪应该不喜欢陈洁仪，你们还太年轻，欣赏不了她的音色和表演！” “好吧，我承认，我老了！” 
hi文艺楠轻年,5386610490,f,2015-03-25,诶妈！不带喘气的，相信你也可以 
hi文艺楠轻年,5386610490,f,2015-03-24,都见过
hi文艺楠轻年,5386610490,f,2015-03-21,大嬛，看过几部！说实话，哪部没看过
hi文艺楠轻年,5386610490,f,2015-03-19,希望小可爱看了之后是开心的[打哈气] //:《中华人民共和国立法法》
hi文艺楠轻年,5386610490,f,2015-03-13,英语课上得跟听娱乐新闻似的[打哈气] 
hi文艺楠轻年,5386610490,f,2015-02-27,来看看我拍的视频：“这飞吻！太到位😚”，点此播放&gt;&gt;（通过  拍摄） 
hi文艺楠轻年,5386610490,f,2015-01-18,这下玩儿坏了，坐等两个小时 
hi文艺楠轻年,5386610490,f,2015-01-18,紧赶慢赶，人生中第一本书终于告终了，由于印刷水平有限，只能到这儿了不过还是挺满意的 
hi文艺楠轻年,5386610490,f,2015-01-16,对于女人也是如此
hi文艺楠轻年,5386610490,f,2015-01-15,诶呀！这小表情，太萌啦！可爱哒馨女神
hi文艺楠轻年,5386610490,f,2015-01-15,来看看我的：“美美哒 ”，点此播放&gt;&gt; （通过  制作） 
hi文艺楠轻年,5386610490,f,2015-01-15,哦！请看在上帝的份上饶恕她吧！
hi文艺楠轻年,5386610490,f,2015-01-15,不会吧！巴拉拉小魔仙变！！
hi文艺楠轻年,5386610490,f,2015-01-11,我忍我忍我忍可是真的受不了啦 
hi文艺楠轻年,5386610490,f,2015-01-07,咦咦咦。。。變態 
hi文艺楠轻年,5386610490,f,2015-01-05,选修都没选上我认了蓬勃偶吧的课还选不上能别闹了吗    
hi文艺楠轻年,5386610490,f,2015-01-05,我要做一个快乐的小二货，不吵不闹爱睡觉 
hi文艺楠轻年,5386610490,f,2015-01-02,这大过节的，各种堵车啊，还能不能好好吃顿饭了[懒得理你] 
hi文艺楠轻年,5386610490,f,2014-12-31,太痛苦了！妈妈！我要回家 
hi文艺楠轻年,5386610490,f,2014-12-29,都是奇葩 我分享了 
hi文艺楠轻年,5386610490,f,2014-12-24,這幾天感覺一直很不爽，情緒異常低落對什麽都不感興趣，不想說話，不想笑難道得找個點發泄一下嘛！  
hi文艺楠轻年,5386610490,f,2014-12-23,//:你一定要会的“海姆立克急救法”
hi文艺楠轻年,5386610490,f,2014-12-23,//:太可愛！我最矮的？ //:好可爱！半夜把我看乐了萌萌哒 //:哈哈哈，裁判太逗了…
hi文艺楠轻年,5386610490,f,2014-12-23,轉發微博
hi文艺楠轻年,5386610490,f,2014-12-15,   終於知道為什麼沒對象了吧！[挖鼻屎]
hi文艺楠轻年,5386610490,f,2014-12-14,那麽問題來了，學挖掘機到底哪家強  
hi文艺楠轻年,5386610490,f,2014-12-13,
hi文艺楠轻年,5386610490,f,2014-12-13,你們吃著！我看著！真是好舍友  
hi文艺楠轻年,5386610490,f,2014-12-05,转发微博
阳光下de浮云,1874113507,f,13小时前,   谁能帮我们   
阳光下de浮云,1874113507,f,2019-06-08,
阳光下de浮云,1874113507,f,2018-12-14,何为随缘？有的人将随缘理解为被动的看着事情发生，什么也不干。实事上这种认知是错误的，佛家说的随缘的真正含义不是放弃个人努力，而是看淡结果。 
