username,poster_id,gender,time,content,,,,
哼子宜宾,1926238493,m,2018/1/8,抵制校园暴力,,,,
哼子宜宾,1926238493,m,2017/10/15,转发微博,,,,
哼子宜宾,1926238493,m,2017/9/11,怀孕早期1-3月，女人大姨妈，都是看不见的，请坏变老的老大妈、老大爷们，为自己老了积德呢。还有上班族连续加班、第二天早起，并不是不让座，眼睛看到的不一定是真的。,,,,
哼子宜宾,1926238493,m,2017/8/25,大宝剑  ,,,,
哼子宜宾,1926238493,m,2017/8/20,转发微博,,,,
哼子宜宾,1926238493,m,2017/8/17,第一次看视频05年，然后就深深的爱上了rap大战黑娃，最后一直听热狗。??,,,,
哼子宜宾,1926238493,m,2017/6/24,转发微博,,,,
哼子宜宾,1926238493,m,2017/6/18,转发微博,,,,
哼子宜宾,1926238493,m,2017/5/31,??,,,,
哼子宜宾,1926238493,m,2017/2/5, 这个才是最最近流行发红包的方式！  ,,,,
哼子宜宾,1926238493,m,2017/2/5,神奇的广告,,,,
哼子宜宾,1926238493,m,2017/2/3,“当一个人熬过了最艰难的时候，就不再想去寻找依靠，任何人都是负累。”   ,,,,
哼子宜宾,1926238493,m,2017/1/20,Boomshakalaka！我在袁心玥玥玥 的红包中抽到了 提供的“众筹现金券”，2017年的小惊喜！也许你的惊喜更大哦~ ,,,,
哼子宜宾,1926238493,m,2017/1/20, 牛逼 配图  ,,,,
哼子宜宾,1926238493,m,2017/1/6, 雾霾不可怕，全民冷漠才可怕！！！吃个我们家甜品吧，润润。,,,,
哼子宜宾,1926238493,m,2016/12/28, 仔细推敲～～～果然是这样～～～原来大禹、悟空、葫芦娃是一家子！欢迎关注宜宾甜品。  ,,,,
哼子宜宾,1926238493,m,2016/11/28, 感谢 感谢风哥，给我们甜品店抽起，我们会做得更好！我们将不断更新，努力！  ,,,,
哼子宜宾,1926238493,m,2016/11/27,宜宾新鲜滴草莓蛋糕??。需要 榴莲、芒果、红心火龙果，千层的小伙伴，搞快私信哟。明早准备中午下午送一次货，美美的甜品[愉快][愉快]！“色友”们要吃千层蛋糕图九加我好友吧。  ,,,,
哼子宜宾,1926238493,m,2016/11/15,你想要的绝不仅是单一，我想给的，就是那份恰到好处！   工作室地址：宜宾翠屏区翠柏大道滨江国际B区4栋1404号。电话：18683100190 、微信：qiaokeli183 、订阅号：漾色法式烘焙。  ,,,,
哼子宜宾,1926238493,m,2016/11/12,幸福～就是晚餐后的一份甜品??[带着微博去旅行][带着微博去旅行][带着微博去旅行]，暖暖的，晚安！  ,,,,
哼子宜宾,1926238493,m,2016/11/10, 动物奶油从牛奶里提出来的，10公斤牛奶才能提取1公斤奶油，所以一般蛋糕店根本不使用它，使用动物奶油的都是绿色健康的高端蛋糕店！动物性淡奶油本来就很娇贵，所以配送的时候多注意点，提前预定提前送，免得化了[呲牙]  ,,,,
哼子宜宾,1926238493,m,2016/11/10, 好吃的蛋糕，美味的甜品！为什么有的蛋糕奶油亮，久久不化，颜色艳丽得像蜡一样美。因为：因为动物性淡奶油稳定性差（比如你遇到的爱融化情况），植物奶油就是氢化植物油，含对人体心血管系统有害的反式脂肪酸。添加我成好友吧。  ,,,,
哼子宜宾,1926238493,m,2016/11/6,   ,,,,
哼子宜宾,1926238493,m,2016/10/26, 秋季甜品、[呲牙]！秋季热卖《生巧克力》，各类订单疯狂接单ing，请添加二维码咨询购买。你想要的绝不仅是单一，我想给的，就是那份恰到好处！图九就是我  ,,,,
哼子宜宾,1926238493,m,2016/10/18, 继续推出秋季甜品《生巧克力》，这个秋天让我陪伴你！                                  你想要的绝不仅是单一，我想给的，就是那份恰到好处！  ,,,,
哼子宜宾,1926238493,m,2016/10/17, 生巧克力：牛奶榛子 抹茶 原味可可 ，可以三拼，又是满满的一天，休息休息。预订图六，保质期最多30天哦！为保证健康。  ,,,,
哼子宜宾,1926238493,m,2016/10/16, 生巧克力低脂低糖又新鲜。平时我们吃的巧克力，因为要兼顾运输与保存的需要，在工艺上要做到不含水分、熔点高，所以口感就不可避免地比较硬了。而生巧克力的原料是采用浓郁的巧克力原浆、鲜奶油及各款洋酒，洋酒可以提升巧克力味，奶油则加强了柔滑香浓，不过保鲜期只有30天。    你想要的 ...,,,,
哼子宜宾,1926238493,m,2016/10/15, 提前2小时预订 ，少量现货。不要碰运气，图一生巧克力入口即化！图二“浮云卷”！宜宾的朋友图六加好友就OK！ ,,,,
哼子宜宾,1926238493,m,2016/10/14,漾色甜品今日特价蛋糕快点找他????预定吧，价格绝对亮瞎你哟，预定电话：186-8310-0190！ ,,,,
哼子宜宾,1926238493,m,2016/10/13, 耶耶耶、甜品？蛋糕？慕斯？芝士？宜宾漾色烘焙欢迎你！哈哈哈啊哈  ,,,,
哼子宜宾,1926238493,m,2016/10/11, 关注我们订阅号：漾色法式烘焙。不仅仅是甜品，还有其他惊喜哦！  ,,,,
哼子宜宾,1926238493,m,2016/9/29,师傅态度真好洗了2个小时  ,,,,
哼子宜宾,1926238493,m,2016/9/19,据宜宾多方报告统计，每年家庭燃气事故，10起就有7起是因家中胶管老化或破裂所致。『宜宾人必知的天然气【安全常识】之家中软管！』 ,,,,
哼子宜宾,1926238493,m,2016/8/25, 每一个慕斯，每一个芝士，我们都做到小心翼翼你想要的绝不仅是单一，我想给的，就是那份恰到好处！工作室地址：宜宾翠屏区翠柏大道滨江国际B区4栋1404号。电话：18683100190 、微信：qiaokeli183 、订阅号：漾色法式烘焙。  ,,,,
哼子宜宾,1926238493,m,2016/8/25, 不要小看每一个装饰，每一点汁，吃个放心，买个舒心！  ,,,,
哼子宜宾,1926238493,m,2016/8/25, 做千层蛋糕必须要，干净卫生，绿色健康！鸡蛋牛逼都需要上品！  ,,,,
哼子宜宾,1926238493,m,2016/8/24,感谢大家对 的支持，那天买榴莲，照片只有补买两个榴莲的照片了！二维码就在下面！  ,,,,
哼子宜宾,1926238493,m,2016/8/23, 『高温对人有什么害处？』 ,,,,
哼子宜宾,1926238493,m,2016/8/23, 『2016今年全国为何这么热！』 ,,,,
哼子宜宾,1926238493,m,2016/8/23,今日甜品??：1.榴莲千层。芒果千层 ??????！2.榴莲奥利奥盒子 芒果奥利奥盒子 ????????.3.蛋黄酥  云腿酥 2颗 25元 单买不包送哟 运费自理 4颗包邮[调皮][调皮] 需要的朋友可以下单了[愉快]，图片可以联系到小二！生日蛋糕提前一天预订哦，因为慕斯需要提前一天做 ...,,,,
哼子宜宾,1926238493,m,2016/8/22, 宋丹丹母亲凌晨去世 临终前母女二人一直拉着手。 ,,,,
哼子宜宾,1926238493,m,2016/8/22,真心希望大家不要再骂马蓉了 ，这种时候，我只希望有人能站出来打她??????????????,,,,
哼子宜宾,1926238493,m,2016/8/21, 因为没有添加剂，我们的保质期时间为一周哦。吃就是个绿色健康！  我们接受特别定制纯豆沙[芒果萌萌哒][芒果萌萌哒][芒果萌萌哒],,,,
哼子宜宾,1926238493,m,2016/8/21,三个人吃还是有点涨肚皮 ,,,,
哼子宜宾,1926238493,m,2016/8/20,中秋节以月之圆兆人之团圆，为寄托思念故乡，思念亲人之情，祈盼丰收、幸福，成为丰富多彩、弥足珍贵的文化遗产。中秋节与端午节、春节、清明节并称为中国四大传统节日。朋友们闲来无事和我们吃甜品、玩杀手游戏去吧哈哈！  ,,,,
哼子宜宾,1926238493,m,2016/8/20,明月光，疑是地上霜。举头望明月，低头思故乡。可以预定酥皮豆沙蛋黄酥月饼啦！提前预定我们才好准备哦！但愿人长久 千里共婵娟！  ,,,,
哼子宜宾,1926238493,m,2016/8/18,知道为什么一定要减肥了吧……  ,,,,
哼子宜宾,1926238493,m,2016/8/17,# 新品“盆摘”小冰盒，芒果和榴莲味！  ,,,,
哼子宜宾,1926238493,m,2016/8/17,尊敬的2016年调出县外教师，祝贺您考入心仪的学校任教！感谢您在珙县的教育服务和奉献！珙县教育团队欢迎您常回家看看！请到教育文广局政工股领取调动文件；办理工资转移需您提供如下4样学校出具的资料：1.工资介绍信、2.有您名字那页的8月工资表、3.工资变动登记卡（原件）4.财务完清证 ...,,,,
哼子宜宾,1926238493,m,2016/8/17, 今日甜品有：32元 开心果芝士??榴莲芝士 ??巧克力杏仁蛋糕??   冰盒 ：45元芒果奥利奥薄脆盒子 48元榴莲奥利奥薄脆盒子 需要的 私信小二我下单哟[调皮][调皮]！  ,,,,
哼子宜宾,1926238493,m,2016/8/14,太阳马上下山了，小二马上开始送货，今晚最后一批，朋友们请添加下方微信[愉快][愉快][愉快]，我们的特色就是坚决不切边，吃的就是原生态！  ,,,,
哼子宜宾,1926238493,m,2016/8/14,反转太快了，但是王宝强可能真实一点！ ,,,,
哼子宜宾,1926238493,m,2016/8/9, 有了国人的宽容！       大家看下这段吕斌拳击的视频，太气人了！！！连周围的观众接受采访时都说应该是吕斌赢，一个硬汉最后哽咽着说“服从裁判判决”，奥运比赛能搞成这样，这还怎么比！！  ,,,,
哼子宜宾,1926238493,m,2016/8/5,社会就这个样子，你看明白了没？  ,,,,
哼子宜宾,1926238493,m,2016/8/3, 漾色法式烘培销售微信开放时间，赶快宜宾的朋友们！情人节快到啦.....宜宾漾色！  ,,,,
哼子宜宾,1926238493,m,2016/8/2,七夕表白礼物，宜宾漾色提前GO！今天做巧克力，备情人节的货 ，配送蛋糕就没有做哟[愉快]。不过有芒果千层需要的私信！yo[愉快]  ,,,,
哼子宜宾,1926238493,m,2016/8/1,有情人终成眷属?? //:老干部一看就是不会交往但是专情那种，话说跟张馨予不要是真的,,,,
哼子宜宾,1926238493,m,2016/8/1,宜宾漾色法式烘培??，群开放时间，我等着你到来，时间有限哦[芒果萌萌哒][芒果萌萌哒][芒果萌萌哒]  ,,,,
哼子宜宾,1926238493,m,2016/8/1,“欢迎进群：宜宾漾色法式烘培，时间不多哦赶快，甜品、慕斯、裸蛋糕、mini千层........ 你想要的绝不仅是单一，我想给的，就是那份恰到好处！ 工作室地址：宜宾翠屏区翠柏大道滨江国际B区4栋1404号。 #宜...”我的秒拍作品，一起来看~（使用#秒拍#录制） ,,,,
哼子宜宾,1926238493,m,2016/7/31,各位朋友，昨天新店开张！今天专门赶一天[芒果萌萌哒]！来不及出货！！今天榴莲芒果都有了！！需要的添加微信私信我们地址电话?收货时间?微信转款！我们这边就好给你备注送货了哟[愉快][愉快]  ,,,,
哼子宜宾,1926238493,m,2016/7/31,  慕斯的特点   1.慕斯与布丁一样属于甜点的一种，其性质较布丁更柔软，入口即化； 2.制作慕斯最重要的是胶冻原料如琼脂、鱼胶粉、果冻粉等，如今也有专门的慕斯粉了； 3.质地较为松软。慕斯使用的胶冻原料是动物胶，所以需要置于低温处存放。  ,,,,
哼子宜宾,1926238493,m,2016/7/31, 甜品、慕斯、巧克力、蛋糕、公鸡杯...       黑巧克力的醇厚，芝士的奶香，榛子的细腻，抹茶的悠香。 你想要的绝不仅是单一，我想给的，就是那份恰到好处！         工作室地址：宜宾翠屏区翠柏大道滨江国际B区4栋1404号。  ,,,,
哼子宜宾,1926238493,m,2016/7/31, 宜宾漾色法式烘培         一个字，就是为了“甜”        祝愿爱情就像这巧克力一样甜甜蜜蜜，也祝福情人能够健康快乐。  ,,,,
哼子宜宾,1926238493,m,2016/7/31,找我吧，宜宾漾色法式烘培        巧克力的味道就像是爱情的味道，甜蜜和苦涩相互夹杂，一吃进口即刻享受融化的快感，仿佛情人的呢喃软语一般，温暖又温馨。另外，巧克力吃了以后能补充体能和力量，使人情绪高涨，这也就寄托了送礼人对情人的美好祝愿。  ,,,,
哼子宜宾,1926238493,m,2016/7/30,『宜宾甜品行业、我们来迟了』 ,,,,
哼子宜宾,1926238493,m,2016/7/30, 漾色来了 也许，它来晚了 也许，它目前对于你稍显陌生 但是，相信未来 它，不仅仅为你带来不一样的甜品 它，还将带你走进一个你完全不了解的甜品世界 它，就是不一样的漾色  ,,,,
哼子宜宾,1926238493,m,2016/7/30,『开放式厨房为什么不允许通气？』 ,,,,
哼子宜宾,1926238493,m,2016/7/30,『拥有多套出租房土豪的你可曾知道的危险！』 ,,,,
哼子宜宾,1926238493,m,2016/7/30,『您重视过家中安全吗？燃气安全使用常识！男女老少必知安全常识！！！』 ,,,,
哼子宜宾,1926238493,m,2016/2/27,来听听我唱的《执迷不悟》 试听地址&gt;&gt;&gt;  (通过录制) ,,,,
哼子宜宾,1926238493,m,2015/12/21,二胎关完婚屁事啊？啥子国家太无理了，假期就这样不在了，做的都不是人做的事  ,,,,
哼子宜宾,1926238493,m,2015/11/6,  现在的骗子啊 冒充华润燃气 必须宣传啊 啥子华润康或者其他名字 都是骗子 ,,,,
哼子宜宾,1926238493,m,2015/10/18,马云说：“改变是痛苦的，不改变是更加的痛苦！”不努力，别人想拉你一把，都找不到你的手在哪里。 ,,,,
哼子宜宾,1926238493,m,2015/10/15,人社部:中国退休年龄世界最早 我们可以创新嘛 永退休 相同的年纪 国外虽没有退休 都在养老了  ,,,,
哼子宜宾,1926238493,m,2015/10/11,话说不仅仅是技巧,,,,
哼子宜宾,1926238493,m,2015/9/18,不仅仅是感动 就像我国装苹果的货车翻了 都在抢 值得反思,,,,
哼子宜宾,1926238493,m,2015/9/18,尼玛哦,,,,
哼子宜宾,1926238493,m,2015/9/18,一直喜欢这首歌,,,,
哼子宜宾,1926238493,m,2015/9/3,牛逼 说不来震撼 nb,,,,
哼子宜宾,1926238493,m,2015/8/27,涂得漂亮,,,,
哼子宜宾,1926238493,m,2015/8/21,不是淹死的吧？,,,,
哼子宜宾,1926238493,m,2015/8/21,说实话很期待 关注老兵确实加强了,,,,
哼子宜宾,1926238493,m,2015/6/27,长大了肯定凶,,,,
哼子宜宾,1926238493,m,2015/6/18,我刚换了“风轻云淡”套装，好漂亮，你们都快来试试！  ,,,,
哼子宜宾,1926238493,m,2015/6/8,哈哈哈哈,,,,
哼子宜宾,1926238493,m,2015/6/1,转发微博,,,,
哼子宜宾,1926238493,m,2015/6/1,无敌啦,,,,
哼子宜宾,1926238493,m,2015/5/31,千万不要扩散啊,,,,
哼子宜宾,1926238493,m,2015/5/28,速度全球,,,,
哼子宜宾,1926238493,m,2015/5/28,每次这种都好看,,,,
哼子宜宾,1926238493,m,2015/5/26,转发微博,,,,
哼子宜宾,1926238493,m,2015/5/25,小孩不要一个人玩电梯啊 //://:扩散~拒绝此类悲剧再次上演！！！,,,,
哼子宜宾,1926238493,m,2015/5/25,哎 //:你若决定养，就请就别抛弃,,,,
哼子宜宾,1926238493,m,2015/5/25,以后还会来什么,,,,
哼子宜宾,1926238493,m,2015/5/24,说得可以 但是酒醉鬼应该可能拉住的 一枪毙了 三个娃娃怎么办哦  ,,,,
哼子宜宾,1926238493,m,2015/5/19,哈哈哈哈哈哈哈哈哈哈哈哈,,,,
哼子宜宾,1926238493,m,2015/5/19,nbbbbb,,,,
哼子宜宾,1926238493,m,2015/5/17,早就想玩海贼王了,,,,
哼子宜宾,1926238493,m,2015/5/9,不明长腿生物在楼层爬行_土豆_高清视频在线观看  ,,,,
哼子宜宾,1926238493,m,2015/5/9,什么,,,,
哼子宜宾,1926238493,m,2015/5/3,哈哈 海贼王下架新闻是假的 ,,,,
哼子宜宾,1926238493,m,2015/4/22,丰乳肥臀  ,,,,
哼子宜宾,1926238493,m,2015/4/19,哈哈 不好说得,,,,
哼子宜宾,1926238493,m,2015/4/17,不好说了 三胖奥巴马,,,,
哼子宜宾,1926238493,m,2015/4/17,这个不能全部是女人的责任吧，男的才是关键 //:卧槽！,,,,
哼子宜宾,1926238493,m,2015/4/17,,,,,
哼子宜宾,1926238493,m,2015/4/17,我也想喂,,,,
哼子宜宾,1926238493,m,2015/4/14,尼玛哦哈哈,,,,
哼子宜宾,1926238493,m,2015/4/9,部落名称：千阳号 欢迎你们 我是里面享生活 部落logo 蓝白相间 欢迎大家游戏 成为朋友 ,,,,
哼子宜宾,1926238493,m,2015/3/14,转发微博,,,,
哼子宜宾,1926238493,m,2015/3/14,nb我看完了,,,,
哼子宜宾,1926238493,m,2015/3/13,我家跟班一样,,,,
哼子宜宾,1926238493,m,2015/3/7,好的 我睡了 明天聊,,,,
哼子宜宾,1926238493,m,2015/3/7,我看完了 //:善良可以循环的,,,,
哼子宜宾,1926238493,m,2015/3/6,大爱苏紫旭   ,,,,
哼子宜宾,1926238493,m,2015/3/1,?? 戴口罩吧 不是死得早  ,,,,
哼子宜宾,1926238493,m,2015/2/26,//:也是醉了~,,,,
哼子宜宾,1926238493,m,2015/2/16,　　不必急着要生活给予你所有的答案，有时候，你要拿出耐心等等。即便你向空谷喊话，也要等一会儿，才会听见那绵长的回音。  　　生活总会给你答案，但不会马上把一切都告诉你。 ,,,,
哼子宜宾,1926238493,m,2015/2/7,//:老人变坏与坏人变老系列…,,,,
哼子宜宾,1926238493,m,2015/2/5,我看了【小报告】中国不X族报告 08，mark一下。 （分享自 ）   ,,,,
哼子宜宾,1926238493,m,2015/1/24,我要鱼,,,,
哼子宜宾,1926238493,m,2015/1/19,这里已经没发的了 ,,,,
哼子宜宾,1926238493,m,2015/1/14,:,,,,
哼子宜宾,1926238493,m,2014/12/15,需 //:转需,,,,
哼子宜宾,1926238493,m,2014/12/3,嗯 哈哈  //:,,,,
哼子宜宾,1926238493,m,2014/12/1,我分享了 的文章  ,,,,
哼子宜宾,1926238493,m,2014/11/28,终于放他了，每天都能看见这个好交警,,,,
哼子宜宾,1926238493,m,2014/11/27,奇葩今年多,,,,
哼子宜宾,1926238493,m,2014/11/23,我中华五千年大国传承 //:,,,,
哼子宜宾,1926238493,m,2014/11/22,天然气也是 有问题打3667777按0号键,,,,
哼子宜宾,1926238493,m,2014/11/17, 大润对面 严重错别字 影响城市文化程度 ,,,,
哼子宜宾,1926238493,m,2014/11/10, 今晚在水立方准备拍烟花没磊哥 ,,,,
哼子宜宾,1926238493,m,2014/11/10,祝愿明天更美好 ?? ,,,,
哼子宜宾,1926238493,m,2014/11/9,不能理解为什么??,,,,
哼子宜宾,1926238493,m,2014/11/9,被催眠还是传销哦哈哈,,,,
哼子宜宾,1926238493,m,2014/11/9,多感动的,,,,
哼子宜宾,1926238493,m,2014/11/7,疼啊,,,,
哼子宜宾,1926238493,m,2014/11/7,我也要拍,,,,
哼子宜宾,1926238493,m,2014/11/7,难怪鱼怕我,,,,
哼子宜宾,1926238493,m,2014/11/7,我保证不说,,,,
哼子宜宾,1926238493,m,2014/11/7,哈哈 我没有,,,,
哼子宜宾,1926238493,m,2014/11/7,转发微博,,,,
哼子宜宾,1926238493,m,2014/11/5,我终于想起来和98年UFO事件相同的是2001年 云南泸沽湖每晚6点UFO事件那时候有电视台直播 还有就是真空零点能 如果真的发明了大的能源器 就有无限能源了 飞行器就可以无限飞了?? ,,,,
哼子宜宾,1926238493,m,2014/11/5,人么,,,,
哼子宜宾,1926238493,m,2014/11/1,老师：小明，滚出去。小明：为什么，我啥都没做啊。 老师：因为我要提问了！ ,,,,
哼子宜宾,1926238493,m,2014/11/1,14、老师发现小明上课时老是讲话，生气地说：“小明，你要是再不老实，我就告诉你爸爸。” 小明十分冷静地说：“老师，其实我对你也不满意，我却从来没有告诉过你爸爸。” 老师：滚！ ,,,,
哼子宜宾,1926238493,m,2014/11/1,12、老师上课叫小明起来回答问题，想锻炼他的胆子。 小明弱弱的说到：...老师我...我不会... 老师便说：就不能像个男子汉一样？ 小明若有所思...终于，小明怒拍桌子，大吼一声，“老子不会！” 老师：你给我滚 ,,,,
哼子宜宾,1926238493,m,2014/11/1,11、老师：汉字中，凡带三点水的，一定都有水，比如，江，河，湖，海…… 小明：沙漠 老师：滚! 小明：我滚的时候，也没看到有水啊！ 老师：滚滚滚! ,,,,
哼子宜宾,1926238493,m,2014/10/27,??,,,,
哼子宜宾,1926238493,m,2014/10/26,大家用卡注意  ,,,,
哼子宜宾,1926238493,m,2014/10/24,尼玛哦哈哈,,,,
哼子宜宾,1926238493,m,2014/10/17,我在乐视网正在看  （分享自 ）   ,,,,
哼子宜宾,1926238493,m,2014/10/10,一分钱。一分货。稀饭吃了不斤饿 ,,,,
哼子宜宾,1926238493,m,2014/10/7,尼玛哈哈哈吓死人 //:[挖鼻屎],,,,
哼子宜宾,1926238493,m,2014/9/28,我要学永春 //:是时候学一套咏春了！,,,,
哼子宜宾,1926238493,m,2014/9/24,我分享了 的文章  ,,,,
哼子宜宾,1926238493,m,2014/9/23,就该下死手 威武,,,,
哼子宜宾,1926238493,m,2014/9/21,嗯 新闻,,,,
哼子宜宾,1926238493,m,2014/9/16,//:转发微博,,,,
哼子宜宾,1926238493,m,2014/9/15,它又在骂自己  //:傻逼,,,,
哼子宜宾,1926238493,m,2014/9/15,你找到你妈妈了 啊 ？ 陪了多少钱 //:Sb,,,,
哼子宜宾,1926238493,m,2014/9/15,你自己骂你妈妈是sb啊 还好你死得早 //:傻逼,,,,
哼子宜宾,1926238493,m,2014/9/15,找个工作好好上班 不要晚上出卖身体了 ,,,,
哼子宜宾,1926238493,m,2014/9/15, 你是畜生啊 难道不是？ ,,,,
哼子宜宾,1926238493,m,2014/9/15, 你看到消息没啊 你老汉也气死了 ,,,,
哼子宜宾,1926238493,m,2014/9/15,你妈妈当??被查了 还不快去取 ,,,,
哼子宜宾,1926238493,m,2014/9/15, 送你一副对联： 上联：树不要皮，必死无疑 下联：人不要脸，天下无敌 横批：人之贱无敌 一巴掌把你打到墙上扣都扣不下来!!! ,,,,
哼子宜宾,1926238493,m,2014/9/15, 无人救你 壮烈牺牲 生得伟大 死的无声 为了纪念你 错所安灯  ,,,,
哼子宜宾,1926238493,m,2014/9/15, 我说的话符合你的实际吗 不符合你自个慢慢琢磨去可成?不要走 玩到天亮 何必检举哦哈哈 ,,,,
哼子宜宾,1926238493,m,2014/9/15, 你怕啥子安安？睡叫你嘴巴讨厌 造便器啊 [挖鼻屎] ,,,,
哼子宜宾,1926238493,m,2014/9/15, 你妈生你的时候是不把你扔了 把胎盘养大了 哪个坟堆里爆炸 把你炸出来了  ,,,,
哼子宜宾,1926238493,m,2014/9/15,动物 你长得很抽象！ ,,,,
哼子宜宾,1926238493,m,2014/9/15, 命不好不是你的错，出来克人就是你的不对了 ,,,,
哼子宜宾,1926238493,m,2014/9/15, 你就是会发出臭味的垃圾人，“唾弃”名词的源头， ,,,,
哼子宜宾,1926238493,m,2014/9/15,我不是看不起你，而是压根就懒得理你。  奇迹韩国国 ,,,,
哼子宜宾,1926238493,m,2014/9/15, 姑娘，你的床总是人来人往，那么繁忙。 ,,,,
哼子宜宾,1926238493,m,2014/9/15,动物 你怕啥子安 还举报我哈哈[挖鼻屎] ,,,,
哼子宜宾,1926238493,m,2014/9/15, 我圈这个人是哈批 韩国国  ,,,,
哼子宜宾,1926238493,m,2014/9/14,要试试,,,,
哼子宜宾,1926238493,m,2014/9/14,有这么一群人  //:【一起实现环卫工的愿望】近日，有记者在晚高峰走街串巷，共发现了20余处马路垃圾，在一个公交站牌，10分钟就目击3次乱扔垃圾行为。有人离垃圾桶只有两米，却还是将烟头扔在了地上。曾有环卫工说，最大愿望是没人乱丢垃圾……能做到的转！,,,,
哼子宜宾,1926238493,m,2014/9/14,[挖鼻屎] //:我不会说旁边的栏杆才是我的最爱！//: 摩擦，摩擦，似魔鬼的步伐！,,,,
哼子宜宾,1926238493,m,2014/8/30,狗都是聪明的哈哈,,,,
哼子宜宾,1926238493,m,2014/8/29,来两个??,,,,
哼子宜宾,1926238493,m,2014/8/29, 无敌了噶 你肯定会说早看了??,,,,
哼子宜宾,1926238493,m,2014/8/29,中国好声音 中国好家居,,,,
哼子宜宾,1926238493,m,2014/8/28,婆娘远门 必须全程陪同 那样才放心   我分享了 ,,,,
哼子宜宾,1926238493,m,2014/8/28,真该给你们用开水,,,,
哼子宜宾,1926238493,m,2014/8/27,广电总局搞啥子哦 随便换个台都附加了广告 还收电视费 保证以后我也不会用广电看电视了 ,,,,
哼子宜宾,1926238493,m,2014/8/26,真的夏天就走了吗？好冷啊，  ,,,,
哼子宜宾,1926238493,m,2014/8/16,慢开车哈哈,,,,
哼子宜宾,1926238493,m,2014/8/15,我的忠实铁杆Fans是: (100分) (97分) (91分) (88分) (86分) (86分) (82分) (82分) (78分) (74分) (70分) ，去看你的铁杆Fans: ,,,,
哼子宜宾,1926238493,m,2014/8/13,遭了我 我分享了 ,,,,
哼子宜宾,1926238493,m,2014/8/12,好学校 蓝翔造,,,,
哼子宜宾,1926238493,m,2014/8/11,,,,,
哼子宜宾,1926238493,m,2014/8/11,现在的人啊 一点不讲信用 以前地中海27栋做窗户那里 千万不要找他做 爆电话15808455121大家注意下 ,,,,
哼子宜宾,1926238493,m,2014/8/8,我想跟班了 爸妈不同意啊,,,,
哼子宜宾,1926238493,m,2014/8/4,都在说央视关注郭美美去了， ,,,,
哼子宜宾,1926238493,m,2014/8/2,知行合一我也懂，现实大于基础了 //:听过很多道理，依然过不好这一生。,,,,
哼子宜宾,1926238493,m,2014/8/2,无图 无视频  我分享了 ,,,,
哼子宜宾,1926238493,m,2014/7/31,给 试试哈哈 //:生气就按“消气穴”~,,,,
哼子宜宾,1926238493,m,2014/7/30,次图叫美女拿个球 你怎么配? ,,,,
哼子宜宾,1926238493,m,2014/7/30,给在烈日下的所有一线工人 规定明确的夏热工作时间吧,,,,
哼子宜宾,1926238493,m,2014/7/29,何必嘛,,,,
哼子宜宾,1926238493,m,2014/7/28,大鱼,,,,
哼子宜宾,1926238493,m,2014/7/24,最近飞机 怎么回事 //:最近杂这飞机杂那么闹心呢,,,,
哼子宜宾,1926238493,m,2014/7/23,转发微博,,,,
哼子宜宾,1926238493,m,2014/7/20,真好,,,,
哼子宜宾,1926238493,m,2014/7/16,一定检查家里天然气是否关好 不要想那个女孩一样操作失误了 ,,,,
哼子宜宾,1926238493,m,2014/7/15,顺便也摇了 牛批 太牛批了,,,,
哼子宜宾,1926238493,m,2014/7/10,家门口的石头都被偷了 太牛皮了 就是一副暗花嘛 现在人些哦 ,,,,
哼子宜宾,1926238493,m,2014/7/10,//:《互联网销售彩票管理暂行办法》“未经财政部批准，任何单位不得开展互联网销售彩票业务”，而目前财政部未批准任何一家单位开展福利彩票互联网销售业务，彩民购买福利彩票应该到市面上的正规福利彩票投注站，其他任何形式的网络销售福利彩票业务的均属违规 如何说？,,,,
哼子宜宾,1926238493,m,2014/6/17,笑了,,,,
哼子宜宾,1926238493,m,2014/6/16,无敌了笑点哈哈,,,,
哼子宜宾,1926238493,m,2014/6/15,让鸭脑壳飞 生意也太好了嘛 那么多人 ,,,,
哼子宜宾,1926238493,m,2014/6/12,世界杯看了吗？世界杯竞猜不来参与下吗？巴西VS克罗地亚比赛的胜负关系是？我下注205积分选择“平”。每天一部iphone 5S送出，总榜单前五名都有Macbook Pro。还可以与你的好友PK呦，动心了吗？快点击： ,,,,
哼子宜宾,1926238493,m,2014/6/11,世界杯要来了 我不晓得 我伪球迷兴奋啥子,,,,
哼子宜宾,1926238493,m,2014/6/2,温馨 搞笑的新技能 你们会不 　 ,,,,
哼子宜宾,1926238493,m,2014/5/29,喜欢女主角,,,,
哼子宜宾,1926238493,m,2014/5/29,新技能又来了,,,,
哼子宜宾,1926238493,m,2014/5/29,拖下水 哈哈[花心],,,,
哼子宜宾,1926238493,m,2014/5/26,,,,,
哼子宜宾,1926238493,m,2014/5/22,今天乌龙木齐又出事了，无辜的人们啊  然后看见国家花了4000买了天然气 那么多钱啊  ,,,,
哼子宜宾,1926238493,m,2014/5/21,世界无奇不有,,,,
哼子宜宾,1926238493,m,2014/5/16,帝哥生日快乐  ,,,,
哼子宜宾,1926238493,m,2014/5/15,好猫猫,,,,
哼子宜宾,1926238493,m,2014/5/12,哦,,,,
哼子宜宾,1926238493,m,2014/5/10,箱子摆起 顺便来 不得输 ,,,,
